District Address     Street       SideType   Address   OnStreet     CommonName          BotanicalName               Latitude        Longitude
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00109307   -118.1650942
244   5210   SHEILA ST   Front   5210   SHEILA ST   SWEETSHADE    Hymenosporum flavum         34.00106114   -118.1649979
244   5210   SHEILA ST   Front   5210   SHEILA ST   SWEETSHADE    Hymenosporum flavum         34.00102749   -118.1649118
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00099834   -118.1648167
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00096454   -118.1647185
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00093126   -118.1646428
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00090701   -118.1645394
244   5210   SHEILA ST   Front   5210   SHEILA ST   CARROTWOOD    Cupaniopsis anacardioides   34.00087407   -118.1644516
244   5210   SHEILA ST   Front    5210   SHEILA ST   CARROTWOOD              Cupaniopsis anacardioides   34.00083941    -118.164335
244   5210   SHEILA ST   Front    5210   SHEILA ST   CARROTWOOD              Cupaniopsis anacardioides   34.00081039   -118.1642387
244   5210   SHEILA ST   Front    5210   SHEILA ST   CARROTWOOD              Cupaniopsis anacardioides   34.00077527   -118.1641423
244   5210   SHEILA ST   Front    5210   SHEILA ST   CARROTWOOD              Cupaniopsis anacardioides   34.00074104   -118.1640337
244   5210   SHEILA ST   Front    5210   SHEILA ST   CARROTWOOD              Cupaniopsis anacardioides   34.00071845   -118.1639607
244   5210   SHEILA ST   Front    5210   SHEILA ST   VACANT SITE             Vacant site                 34.00048712   -118.1633063
244   5210   SHEILA ST   Front    5210   SHEILA ST   CARROTWOOD              Cupaniopsis anacardioides   34.00044939    -118.163202
244   5210   SHEILA ST   Front    5210   SHEILA ST   VACANT SITE             Vacant site                 34.00038442   -118.1630089
244   5210   SHEILA ST   Front    5210   SHEILA ST   CARROTWOOD              Cupaniopsis anacardioides   34.00035903   -118.1629059
244   5210   SHEILA ST   Front    5210   SHEILA ST   CARROTWOOD              Cupaniopsis anacardioides   34.00029897   -118.1627498
244   5255   SHEILA ST   Front    5255   SHEILA ST   QUEEN PALM              Syagrus romanzoffianum      34.00152518   -118.1659331
244   5255   SHEILA ST   Front    5255   SHEILA ST   QUEEN PALM              Syagrus romanzoffianum      34.00149485   -118.1658342
244   5301   SHEILA ST   Side     2498   STRONG AV   VACANT SITE             Vacant site                 34.00162541   -118.1652525
244   5301   SHEILA ST   Side    24988   STRONG AV   VACANT SITE             Vacant site                 34.00155271   -118.1652847
244   5301   SHEILA ST   Side     2498   STRONG AV   VACANT SITE             Vacant site                 34.00148392   -118.1653246
244   5323   SHEILA ST   Front    5323   SHEILA ST   VACANT SITE             Vacant site                 34.00116892   -118.1648783
244   5323   SHEILA ST   Front    5323   SHEILA ST   BRISBANE BOX            Lophostemon confertus        34.0011269   -118.1647455
244   5323   SHEILA ST   Front    5323   SHEILA ST   BRISBANE BOX            Lophostemon confertus       34.00111098   -118.1646987
244   5359   SHEILA ST   Front    5359   SHEILA ST   VACANT SITE             Vacant site                 34.00080344    -118.163796
244   5500   SHEILA ST   Front    5500   SHEILA ST   AUSTRALIAN FLAME TREE   Brachychiton acerifolius    34.00005774   -118.1620287
244   5500   SHEILA ST   Front    5500   SHEILA ST   CARROTWOOD              Cupaniopsis anacardioides   34.00002298   -118.1619393
244   5500   SHEILA ST   Front    5500   SHEILA ST   CARROTWOOD              Cupaniopsis anacardioides   33.99998803   -118.1618196
244   5500   SHEILA ST   Front    5500   SHEILA ST   AUSTRALIAN FLAME TREE   Brachychiton acerifolius    33.99989082   -118.1615228
244   5500   SHEILA ST   Front    5500   SHEILA ST   VACANT SITE             Vacant site                 33.99980433   -118.1612788
244   5500   SHEILA ST   Front    5500   SHEILA ST   AUSTRALIAN FLAME TREE   Brachychiton acerifolius    33.99976734   -118.1611649
244   5500   SHEILA ST   Front    5500   SHEILA ST   AUSTRALIAN FLAME TREE   Brachychiton acerifolius    33.99972306   -118.1610385
244   5500   SHEILA ST   Front    5500   SHEILA ST   AUSTRALIAN FLAME TREE   Brachychiton acerifolius    33.99968165   -118.1609151
244   5500   SHEILA ST   Front    5500   SHEILA ST   AUSTRALIAN FLAME TREE   Brachychiton acerifolius    33.99964369   -118.1607829
244   5500   SHEILA ST   Front    5500   SHEILA ST   AUSTRALIAN FLAME TREE   Brachychiton acerifolius    33.99959352   -118.1606578
244   5500   SHEILA ST   Front    5500   SHEILA ST   AUSTRALIAN FLAME TREE   Brachychiton acerifolius    33.99955867   -118.1605471
244   5500   SHEILA ST   Front    5500   SHEILA ST   VACANT SITE             Vacant site                  33.9995158   -118.1604244
244   5605   SHEILA ST   Side     2620   DANIEL AV   VACANT SITE             Vacant site                 33.99915934   -118.1586189
244   5608   SHEILA ST   Front    5608   SHEILA ST   VACANT SITE             Vacant site                  33.9988032   -118.1583127
244   5611   SHEILA ST   Front    5611   SHEILA ST   VACANT SITE             Vacant site                 33.99891509   -118.1582316
244   5710   SHEILA ST   Front   5710   SHEILA ST   VACANT SITE          Vacant site                 33.99784513   -118.1554637
244   5710   SHEILA ST   Front   5710   SHEILA ST   VACANT SITE          Vacant site                   33.997708   -118.1551198
244   5710   SHEILA ST   Front   5710   SHEILA ST   VACANT SITE          Vacant site                 33.99766089   -118.1549391
244   5710   SHEILA ST   Front   5710   SHEILA ST   VACANT SITE          Vacant site                  33.9976165   -118.1547583
244   5711   SHEILA ST   Front   5711   SHEILA ST   VACANT SITE          Vacant site                 33.99820808   -118.1561216
244   5711   SHEILA ST   Front   5711   SHEILA ST   VACANT SITE          Vacant site                 33.99816779   -118.1560079
244   5800   SHEILA ST   Front   5800   SHEILA ST   CARROTWOOD           Cupaniopsis anacardioides   33.99721725   -118.1536417
244   5800   SHEILA ST   Front   5800   SHEILA ST   CARROTWOOD           Cupaniopsis anacardioides    33.9972035   -118.1535598
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99711068   -118.1532741
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99708604   -118.1531912
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99705386   -118.1530949
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99701623   -118.1530183
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99698646   -118.1529045
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99696227    -118.152817
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica         33.9969254    -118.152713
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99689273   -118.1526214
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99686191   -118.1525254
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99683262   -118.1524364
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99680061   -118.1523432
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99670874   -118.1520885
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99667839   -118.1519928
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99664262   -118.1518812
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99661084    -118.151791
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99657847   -118.1516962
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99654767   -118.1516082
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99650611   -118.1514896
244   5900   SHEILA ST   Front   5900   SHEILA ST   CRAPE MYRTLE         Lagerstroemia indica        33.99647693   -118.1513941
244   5921   SHEILA ST   Front   5921   SHEILA ST   VACANT SITE          Vacant site                 33.99655376   -118.1513122
244   5921   SHEILA ST   Front   5921   SHEILA ST   VACANT SITE          Vacant site                 33.99655078   -118.1512627
244   5933   SHEILA ST   Front   5933   SHEILA ST   CARROTWOOD           Cupaniopsis anacardioides   33.99649083   -118.1510891
244   5945   SHEILA ST   Front   5945   SHEILA ST   VACANT SITE          Vacant site                 33.99640398   -118.1507892
244   6000   SHEILA ST   Front   6000   SHEILA ST   CANARY ISLAND PINE   Pinus canariensis            33.9962887   -118.1508679
244   6000   SHEILA ST   Front   6000   SHEILA ST   CANARY ISLAND PINE   Pinus canariensis           33.99625207   -118.1507347
244   6000   SHEILA ST   Front   6000   SHEILA ST   VACANT SITE          Vacant site                  33.9961881   -118.1505434
244   6000   SHEILA ST    Front   6000   SHEILA ST    CANARY ISLAND PINE      Pinus canariensis          33.99610238   -118.1502982
244   6000   SHEILA ST    Front   6000   SHEILA ST    VACANT SITE             Vacant site                33.99603612   -118.1501021
244   6001   SHEILA ST    Front   6001   SHEILA ST    WILD LILAC              Ceanothus spp.             33.99626146    -118.150372
244   6001   SHEILA ST    Front   6001   SHEILA ST    SWEETSHADE              Hymenosporum flavum        33.99622994   -118.1502836
244   6001   SHEILA ST    Front   6001   SHEILA ST    WILD LILAC              Ceanothus spp.             33.99621133   -118.1502203
244   6001   SHEILA ST    Front   6001   SHEILA ST    SWEETSHADE              Hymenosporum flavum        33.99617962   -118.1501441
244   6001   SHEILA ST    Front   6001   SHEILA ST    WILD LILAC              Ceanothus spp.             33.99615556   -118.1500678
244   6001   SHEILA ST    Front   6001   SHEILA ST    SWEETSHADE              Hymenosporum flavum        33.99613342   -118.1499888
244   6001   SHEILA ST    Front   6001   SHEILA ST    WILD LILAC              Ceanothus spp.             33.99611088    -118.149916
244   6001   SHEILA ST    Front   6001   SHEILA ST    VACANT SITE             Vacant site                 33.9960845   -118.1498439
244   6001   SHEILA ST    Front   6001   SHEILA ST    WILD LILAC              Ceanothus spp.             33.99605578   -118.1497613
244   6001   SHEILA ST    Front   6001   SHEILA ST    VACANT SITE             Vacant site                 33.9960309   -118.1496856
244   6001   SHEILA ST    Front   6001   SHEILA ST    WILD LILAC              Ceanothus spp.             33.99600652   -118.1496143
244   6001   SHEILA ST    Front   6001   SHEILA ST    VACANT SITE             Vacant site                33.99597707   -118.1495317
244   6001   SHEILA ST    Front   6001   SHEILA ST    WILD LILAC              Ceanothus spp.             33.99595133   -118.1494579
244   6001   SHEILA ST    Front   6001   SHEILA ST    VACANT SITE             Vacant site                33.99592426   -118.1493802
244   6001   SHEILA ST    Front   6001   SHEILA ST    WILD LILAC              Ceanothus spp.             33.99589906   -118.1493041
244   6001   SHEILA ST    Side    2620   FIDELIA AV   PURPLE-LEAF PLUM        Prunus cerasifera          33.99654884   -118.1503305
244   6001   SHEILA ST    Side    2620   FIDELIA AV   BRISBANE BOX            Lophostemon confertus       33.9964898   -118.1503621
244   6001   SHEILA ST    Side    2620   FIDELIA AV   PURPLE-LEAF PLUM        Prunus cerasifera          33.99642161   -118.1503931
244   6001   SHEILA ST    Side    2620   FIDELIA AV   BRISBANE BOX            Lophostemon confertus      33.99636294   -118.1504254
244   6100   SHEILA ST    Front   6100   SHEILA ST    AUSTRALIAN FLAME TREE   Brachychiton acerifolius   33.99588331    -118.149663
244   6100   SHEILA ST    Front   6100   SHEILA ST    AUSTRALIAN FLAME TREE   Brachychiton acerifolius   33.99584876   -118.1495858
244   6100   SHEILA ST    Front   6100   SHEILA ST    AUSTRALIAN FLAME TREE   Brachychiton acerifolius   33.99582046   -118.1494925
244   6100   SHEILA ST    Front   6100   SHEILA ST    AUSTRALIAN FLAME TREE   Brachychiton acerifolius   33.99579052     -118.14941
244   6100   SHEILA ST    Front   6100   SHEILA ST    AUSTRALIAN FLAME TREE   Brachychiton acerifolius   33.99575985   -118.1493181
244   6130   SHEILA ST    Front   6130   SHEILA ST    BRISBANE BOX            Lophostemon confertus      33.99564611   -118.1490295
244   6130   SHEILA ST    Front   6130   SHEILA ST    BRISBANE BOX            Lophostemon confertus      33.99558137   -118.1488661
244   6130   SHEILA ST    Front   6130   SHEILA ST    BRISBANE BOX            Lophostemon confertus      33.99551464   -118.1487105
244   6130   SHEILA ST    Front   6130   SHEILA ST    BRISBANE BOX            Lophostemon confertus       33.9954544   -118.1485511
244   6130   SHEILA ST    Front   6130   SHEILA ST    BRISBANE BOX            Lophostemon confertus      33.99539276   -118.1483979
246   5333   SLAUSON AV   Front   5333   SLAUSON AV   CATALPA                 Catalpa spp.                33.9866839   -118.1689169
246   5333   SLAUSON AV   Front   5333   SLAUSON AV   CATALPA                 Catalpa spp.               33.98667056   -118.1687753
246   5333   SLAUSON AV   Front   5333   SLAUSON AV   BRISBANE BOX            Lophostemon confertus      33.98665294   -118.1686644
246   5333   SLAUSON AV   Front   5333   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98663936    -118.168555
246   5333   SLAUSON AV   Front   5333   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98664169   -118.1685225
246   5333   SLAUSON AV   Front   5333   SLAUSON AV   BRISBANE BOX            Lophostemon confertus           33.98664475   -118.1684853
246   5353   SLAUSON AV   Front   5353   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98658665    -118.168085
246   5353   SLAUSON AV   Front   5353   SLAUSON AV   DESERT MUSEUM PALO VERDEParkinsonia X 'Desert Museum'   33.98659082   -118.1680193
